ZIPCODE,ZC_LATITUDE,ZC_LONGITUDE,AUTONOMOUS_COMMUNITY,AUTONOMOUS_COMMUNITY_NK,PROVINCE
08389,41.6667,2.75,Cataluna,CT,Barcelona
08380,41.65,2.75,Cataluna,CT,Barcelona
08379,,,Cataluna,CT,Barcelona
08370,41.6167,2.6667,Cataluna,CT,Barcelona
08360,41.5833,2.5833,Cataluna,CT,Barcelona
08359,41.6167,2.5667,Cataluna,CT,Barcelona
08358,41.6167,2.55,Cataluna,CT,Barcelona
08350,41.5833,2.55,Cataluna,CT,Barcelona
08349,41.5167,2.4,Cataluna,CT,Barcelona
08348,41.5333,2.3667,Cataluna,CT,Barcelona
08340,41.5,2.4,Cataluna,CT,Barcelona
08339,41.5167,2.3667,Cataluna,CT,Barcelona
08338,41.5,2.35,Cataluna,CT,Barcelona
08330,41.4921,2.3652,Cataluna,CT,Barcelona
08329,41.498,2.3221,Cataluna,CT,Barcelona
08328,41.4938,2.2945,Cataluna,CT,Barcelona
08320,41.4798,2.3188,Cataluna,CT,Barcelona
08319,41.5833,2.4167,Cataluna,CT,Barcelona
08318,41.6,2.45,Cataluna,CT,Barcelona
08317,41.55,2.35,Cataluna,CT,Barcelona
08310,41.55,2.4,Cataluna,CT,Barcelona
08304,41.5419,2.4476,Cataluna,CT,Barcelona
08303,41.5333,2.45,Cataluna,CT,Barcelona
08302,41.5315,2.4371,Cataluna,CT,Barcelona
08301,41.5333,2.45,Cataluna,CT,Barcelona
08300,41.5333,2.45,Cataluna,CT,Barcelona
08299,41.6333,1.9167,Cataluna,CT,Barcelona
08298,41.5744,1.9283,Cataluna,CT,Barcelona
08297,41.5744,1.9283,Cataluna,CT,Barcelona
08296,41.6286,1.8596,Cataluna,CT,Barcelona
08295,41.6667,1.8667,Cataluna,CT,Barcelona
08294,41.5833,1.7833,Cataluna,CT,Barcelona
08293,41.5667,1.8333,Cataluna,CT,Barcelona
08292,41.5333,1.8667,Cataluna,CT,Barcelona
08291,41.5,2.1667,Cataluna,CT,Barcelona
08290,41.4833,2.1333,Cataluna,CT,Barcelona
08286,,,Cataluna,CT,Barcelona
08283,,,Cataluna,CT,Barcelona
08282,41.6833,1.5,Cataluna,CT,Barcelona
08281,41.7333,1.5833,Cataluna,CT,Barcelona
08280,41.7333,1.5167,Cataluna,CT,Barcelona
08279,41.8667,1.9667,Cataluna,CT,Barcelona
08278,41.7,1.9833,Cataluna,CT,Barcelona
08275,41.7833,2,Cataluna,CT,Barcelona
08274,41.95,2.0333,Cataluna,CT,Barcelona
08273,41.787,1.9667,Cataluna,CT,Barcelona
08272,41.75,1.8667,Cataluna,CT,Barcelona
08271,41.8,1.95,Cataluna,CT,Barcelona
08270,41.75,1.9,Cataluna,CT,Barcelona
08269,41.8625,1.7167,Cataluna,CT,Barcelona
08263,41.8,1.7333,Cataluna,CT,Barcelona
08262,41.8625,1.7167,Cataluna,CT,Barcelona
08261,41.9167,1.6833,Cataluna,CT,Barcelona
08260,41.8333,1.75,Cataluna,CT,Barcelona
08259,41.7667,1.6667,Cataluna,CT,Barcelona
08256,41.7167,1.7,Cataluna,CT,Barcelona
08255,41.6667,1.7,Cataluna,CT,Barcelona
08254,41.7238,1.7333,Cataluna,CT,Barcelona
08253,41.6833,1.7667,Cataluna,CT,Barcelona
08251,41.7238,1.7333,Cataluna,CT,Barcelona
08250,41.75,1.8,Cataluna,CT,Barcelona
08248,41.7333,1.8333,Cataluna,CT,Barcelona
08243,41.7333,1.8333,Cataluna,CT,Barcelona
08242,41.7333,1.8333,Cataluna,CT,Barcelona
08241,41.7255,1.8239,Cataluna,CT,Barcelona
08240,41.7333,1.8333,Cataluna,CT,Barcelona
08233,41.6,1.9167,Cataluna,CT,Barcelona
08232,41.55,1.95,Cataluna,CT,Barcelona
08231,41.5333,1.95,Cataluna,CT,Barcelona
08230,41.6,2.0333,Cataluna,CT,Barcelona
08228,41.5667,2.0167,Cataluna,CT,Barcelona
08227,41.5667,2.0167,Cataluna,CT,Barcelona
08226,41.5667,2.0167,Cataluna,CT,Barcelona
08225,41.5667,2.0167,Cataluna,CT,Barcelona
08224,41.5667,2.0167,Cataluna,CT,Barcelona
08223,41.5667,2.0167,Cataluna,CT,Barcelona
08222,41.5667,2.0167,Cataluna,CT,Barcelona
08221,41.5667,2.0167,Cataluna,CT,Barcelona
08220,41.5667,2.0167,Cataluna,CT,Barcelona
08214,41.6167,2.0917,Cataluna,CT,Barcelona
08213,41.55,2.15,Cataluna,CT,Barcelona
08212,41.6833,2.0667,Cataluna,CT,Barcelona
08211,41.6167,2.075,Cataluna,CT,Barcelona
08210,41.6167,2.0917,Cataluna,CT,Barcelona
08208,41.55,2.1,Cataluna,CT,Barcelona
08207,41.55,2.1,Cataluna,CT,Barcelona
08206,41.5542,2.0904,Cataluna,CT,Barcelona
08205,41.55,2.1,Cataluna,CT,Barcelona
08204,41.55,2.1,Cataluna,CT,Barcelona
08203,41.532,2.1142,Cataluna,CT,Barcelona
08202,41.55,2.1,Cataluna,CT,Barcelona
08201,41.55,2.1,Cataluna,CT,Barcelona
08200,41.55,2.1,Cataluna,CT,Barcelona
08199,41.4854,2.0771,Cataluna,CT,Barcelona
08198,41.4667,2.0833,Cataluna,CT,Barcelona
08197,41.4667,2.0833,Cataluna,CT,Barcelona
08196,41.4667,2.0833,Cataluna,CT,Barcelona
08195,41.4667,2.0833,Cataluna,CT,Barcelona
08194,41.5333,2.0833,Cataluna,CT,Barcelona
08193,41.4854,2.0771,Cataluna,CT,Barcelona
08192,41.5333,2.0833,Cataluna,CT,Barcelona
08191,41.4833,2.0333,Cataluna,CT,Barcelona
08190,41.4734,2.0866,Cataluna,CT,Barcelona
08189,41.7333,2.15,Cataluna,CT,Barcelona
08188,41.5333,2.3,Cataluna,CT,Barcelona
08187,41.8667,2.5167,Cataluna,CT,Barcelona
08186,41.6751,2.2024,Cataluna,CT,Barcelona
08185,41.6,2.25,Cataluna,CT,Barcelona
08184,41.6751,2.2024,Cataluna,CT,Barcelona
08183,41.7667,2.15,Cataluna,CT,Barcelona
08182,41.7,2.1667,Cataluna,CT,Barcelona
08181,41.6092,2.1477,Cataluna,CT,Barcelona
08180,41.8167,2.1,Cataluna,CT,Barcelona
08178,41.8167,2.1833,Cataluna,CT,Barcelona
08175,2.08526472,41.47345403,Cataluna,CT,Barcelona
08174,41.4667,2.0833,Cataluna,CT,Barcelona
08173,41.4667,2.0833,Cataluna,CT,Barcelona
08172,41.4667,2.0833,Cataluna,CT,Barcelona
08171,41.4667,2.0833,Cataluna,CT,Barcelona
08170,41.5333,2.2667,Cataluna,CT,Barcelona
08160,41.55,2.25,Cataluna,CT,Barcelona
08150,41.5833,2.2333,Cataluna,CT,Barcelona
08148,41.8667,2.1167,Cataluna,CT,Barcelona
08146,41.7,2.1167,Cataluna,CT,Barcelona
08140,41.6333,2.1667,Cataluna,CT,Barcelona
08136,,,Cataluna,CT,Barcelona
08130,41.5333,2.1833,Cataluna,CT,Barcelona
08120,41.5,2.1833,Cataluna,CT,Barcelona
08110,41.4833,2.1833,Cataluna,CT,Barcelona
08107,41.5333,2.2333,Cataluna,CT,Barcelona
08106,41.5167,2.25,Cataluna,CT,Barcelona
08105,41.5167,2.2333,Cataluna,CT,Barcelona
08104,41.5292,2.2333,Cataluna,CT,Barcelona
08100,41.55,2.2167,Cataluna,CT,Barcelona
08094,,,Cataluna,CT,Barcelona
08092,,,Cataluna,CT,Barcelona
08091,,,Cataluna,CT,Barcelona
08081,,,Cataluna,CT,Barcelona
08080,41.3833,2.1833,Cataluna,CT,Barcelona
08074,,,Cataluna,CT,Barcelona
08071,41.3859,2.1647,Cataluna,CT,Barcelona
08070,41.3833,2.1833,Cataluna,CT,Barcelona
08062,,,Cataluna,CT,Barcelona
08045,,,Cataluna,CT,Barcelona
08042,41.3833,2.1833,Cataluna,CT,Barcelona
08041,41.4137,2.1776,Cataluna,CT,Barcelona
08040,41.3288,2.112,Cataluna,CT,Barcelona
08039,41.3723,2.1795,Cataluna,CT,Barcelona
08038,41.3704,2.1705,Cataluna,CT,Barcelona
08037,41.395,2.1728,Cataluna,CT,Barcelona
08036,41.3903,2.1574,Cataluna,CT,Barcelona
08035,41.4296,2.1342,Cataluna,CT,Barcelona
08034,41.3909,2.1382,Cataluna,CT,Barcelona
08033,41.376,2.1666,Cataluna,CT,Barcelona
08032,41.3844,2.1215,Cataluna,CT,Barcelona
08031,41.3833,2.1833,Cataluna,CT,Barcelona
08030,41.4389,2.1973,Cataluna,CT,Barcelona
08029,41.386,2.1482,Cataluna,CT,Barcelona
08028,41.3818,2.1324,Cataluna,CT,Barcelona
08027,41.3833,2.1833,Cataluna,CT,Barcelona
08026,41.3994,2.1757,Cataluna,CT,Barcelona
08025,41.4048,2.1763,Cataluna,CT,Barcelona
08024,41.3833,2.1833,Cataluna,CT,Barcelona
08023,41.4087,2.1444,Cataluna,CT,Barcelona
08022,41.3996,2.1481,Cataluna,CT,Barcelona
08021,41.3952,2.1462,Cataluna,CT,Barcelona
08020,41.3833,2.1833,Cataluna,CT,Barcelona
08019,41.4046,2.2068,Cataluna,CT,Barcelona
08018,41.4008,2.1933,Cataluna,CT,Barcelona
08017,41.4003,2.1277,Cataluna,CT,Barcelona
08016,41.3853,2.1774,Cataluna,CT,Barcelona
08015,41.3815,2.1599,Cataluna,CT,Barcelona
08014,41.3808,2.1496,Cataluna,CT,Barcelona
08013,41.3917,2.1782,Cataluna,CT,Barcelona
08012,41.3853,2.1774,Cataluna,CT,Barcelona
08011,41.3836,2.1607,Cataluna,CT,Barcelona
08010,41.3902,2.1733,Cataluna,CT,Barcelona
08009,41.3897,2.166,Cataluna,CT,Barcelona
08008,41.3936,2.1595,Cataluna,CT,Barcelona
08007,41.39,2.1682,Cataluna,CT,Barcelona
08006,41.3975,2.1535,Cataluna,CT,Barcelona
08005,41.3944,2.1874,Cataluna,CT,Barcelona
08004,41.3765,2.1669,Cataluna,CT,Barcelona
08003,41.3862,2.1799,Cataluna,CT,Barcelona
08002,41.3838,2.1744,Cataluna,CT,Barcelona
08001,41.3818,2.1685,Cataluna,CT,Barcelona
08000,,,Cataluna,CT,Barcelona
07872,38.6667,1.55,Baleares,IB,Illes Balears
07871,38.6667,1.55,Baleares,IB,Illes Balears
07870,38.6667,1.55,Baleares,IB,Illes Balears
07860,38.7,1.4167,Baleares,IB,Illes Balears
07850,39.0333,1.5667,Baleares,IB,Illes Balears
07849,38.9833,1.5167,Baleares,IB,Illes Balears
07840,38.9833,1.5167,Baleares,IB,Illes Balears
07839,38.9134,1.4278,Baleares,IB,Illes Balears
07830,38.9134,1.4278,Baleares,IB,Illes Balears
07829,38.9833,1.3083,Baleares,IB,Illes Balears
07828,39.0333,1.3333,Baleares,IB,Illes Balears
07820,38.9764,1.2954,Baleares,IB,Illes Balears
07819,38.9,1.4333,Baleares,IB,Illes Balears
07818,38.9817,1.4443,Baleares,IB,Illes Balears
07817,38.9817,1.4443,Baleares,IB,Illes Balears
07816,38.9617,1.3997,Baleares,IB,Illes Balears
07815,38.9817,1.4443,Baleares,IB,Illes Balears
07814,38.9817,1.4443,Baleares,IB,Illes Balears
07813,,,Baleares,IB,Illes Balears
07812,38.9817,1.4443,Baleares,IB,Illes Balears
07811,38.9817,1.4443,Baleares,IB,Illes Balears
07810,39.0833,1.5,Baleares,IB,Illes Balears
07800,38.9056,1.4297,Baleares,IB,Illes Balears
07769,40.0333,3.8333,Baleares,IB,Illes Balears
07760,39.995,3.819,Baleares,IB,Illes Balears
07750,39.9833,4,Baleares,IB,Illes Balears
07749,40.0125,4.0333,Baleares,IB,Illes Balears
07748,40.05,4.1333,Baleares,IB,Illes Balears
07740,40,4,Baleares,IB,Illes Balears
07730,39.9333,4.1333,Baleares,IB,Illes Balears
07720,39.8833,4.2667,Baleares,IB,Illes Balears
07714,39.8833,4.25,Baleares,IB,Illes Balears
07713,39.85,4.25,Baleares,IB,Illes Balears
07712,39.8667,4.2167,Baleares,IB,Illes Balears
07711,39.85,4.25,Baleares,IB,Illes Balears
07710,39.8154,4.2795,Baleares,IB,Illes Balears
07703,39.8896,4.2557,Baleares,IB,Illes Balears
07702,39.8833,4.25,Baleares,IB,Illes Balears
07701,39.8915,4.2592,Baleares,IB,Illes Balears
07700,39.8833,4.25,Baleares,IB,Illes Balears
07691,39.3667,3.1,Baleares,IB,Illes Balears
07690,39.3667,3.1167,Baleares,IB,Illes Balears
07689,39.4789,2.8939,Baleares,IB,Illes Balears
07688,39.4789,2.8939,Baleares,IB,Illes Balears
07687,39.4789,2.8939,Baleares,IB,Illes Balears
07680,39.4789,2.8939,Baleares,IB,Illes Balears
07670,39.4789,2.8939,Baleares,IB,Illes Balears
07669,39.4444,3.1556,Baleares,IB,Illes Balears
07660,39.4444,3.1556,Baleares,IB,Illes Balears
07659,39.5667,2.65,Baleares,IB,Illes Balears
07650,39.3667,3.1167,Baleares,IB,Illes Balears
07640,39.3333,3.05,Baleares,IB,Illes Balears
07639,39.4333,3.0167,Baleares,IB,Illes Balears
07638,39.4333,3.0167,Baleares,IB,Illes Balears
07630,39.4333,3.0167,Baleares,IB,Illes Balears
07629,39.5333,2.9,Baleares,IB,Illes Balears
07620,39.4832,2.8504,Baleares,IB,Illes Balears
07611,39.5722,2.6529,Baleares,IB,Illes Balears
07610,39.5667,2.65,Baleares,IB,Illes Balears
07609,39.525,2.775,Baleares,IB,Illes Balears
07608,39.5417,2.7083,Baleares,IB,Illes Balears
07600,39.525,2.7,Baleares,IB,Illes Balears
07599,39.7,3.4167,Baleares,IB,Illes Balears
07590,39.7,3.4167,Baleares,IB,Illes Balears
07589,39.7,3.4333,Baleares,IB,Illes Balears
07580,39.7,3.4333,Baleares,IB,Illes Balears
07579,39.7,3.35,Baleares,IB,Illes Balears
07570,39.7,3.35,Baleares,IB,Illes Balears
07560,39.5886,3.3809,Baleares,IB,Illes Balears
07559,39.6167,3.35,Baleares,IB,Illes Balears
07550,39.6167,3.35,Baleares,IB,Illes Balears
07540,39.5667,2.65,Baleares,IB,Illes Balears
07530,39.6346,3.1833,Baleares,IB,Illes Balears
07529,39.65,3.1,Baleares,IB,Illes Balears
07520,39.6167,3.1,Baleares,IB,Illes Balears
07519,39.6667,3.0833,Baleares,IB,Illes Balears
07518,39.6167,2.9667,Baleares,IB,Illes Balears
07510,39.65,3,Baleares,IB,Illes Balears
07509,39.5667,3.2,Baleares,IB,Illes Balears
07500,39.5667,3.2,Baleares,IB,Illes Balears
07470,39.7778,3.037,Baleares,IB,Illes Balears
07469,39.9193,3.0555,Baleares,IB,Illes Balears
07460,39.8833,3.0167,Baleares,IB,Illes Balears
07459,39.7,3.1,Baleares,IB,Illes Balears
07458,39.7,3.1,Baleares,IB,Illes Balears
07450,39.7,3.1,Baleares,IB,Illes Balears
07440,39.7333,3.05,Baleares,IB,Illes Balears
07430,39.7,3,Baleares,IB,Illes Balears
07420,39.7667,3.0167,Baleares,IB,Illes Balears
07410,39.7778,3.037,Baleares,IB,Illes Balears
07409,39.8667,3.1167,Baleares,IB,Illes Balears
07408,39.8667,3.1167,Baleares,IB,Illes Balears
07400,39.8667,3.1167,Baleares,IB,Illes Balears
07369,39.7167,2.8667,Baleares,IB,Illes Balears
07360,39.7167,2.8667,Baleares,IB,Illes Balears
07350,39.6833,2.8333,Baleares,IB,Illes Balears
07349,39.7,2.7833,Baleares,IB,Illes Balears
07340,39.7,2.7833,Baleares,IB,Illes Balears
07330,39.6667,2.8167,Baleares,IB,Illes Balears
07320,39.7244,2.8654,Baleares,IB,Illes Balears
07316,39.7417,2.8812,Baleares,IB,Illes Balears
07315,39.8167,2.85,Baleares,IB,Illes Balears
07314,39.75,2.9333,Baleares,IB,Illes Balears
07313,39.7667,2.9,Baleares,IB,Illes Balears
07312,39.75,2.8667,Baleares,IB,Illes Balears
07311,39.5667,2.65,Baleares,IB,Illes Balears
07310,39.7667,2.9667,Baleares,IB,Illes Balears
07300,39.7167,2.9,Baleares,IB,Illes Balears
07260,39.5167,3,Baleares,IB,Illes Balears
07250,39.5667,3.0833,Baleares,IB,Illes Balears
07240,39.5452,2.9881,Baleares,IB,Illes Balears
07230,39.5667,2.9833,Baleares,IB,Illes Balears
07220,39.6,2.9167,Baleares,IB,Illes Balears
07210,39.55,2.8667,Baleares,IB,Illes Balears
07209,39.4667,3.1333,Baleares,IB,Illes Balears
07208,39.4667,3.1333,Baleares,IB,Illes Balears
07200,39.4667,3.1333,Baleares,IB,Illes Balears
07199,39.5611,2.7278,Baleares,IB,Illes Balears
07198,39.5667,2.6833,Baleares,IB,Illes Balears
07196,39.5833,2.4667,Baleares,IB,Illes Balears
07195,39.6,2.5,Baleares,IB,Illes Balears
07194,39.6167,2.5167,Baleares,IB,Illes Balears
07193,39.6015,2.6,Baleares,IB,Illes Balears
07192,39.65,2.4833,Baleares,IB,Illes Balears
07191,39.6833,2.5167,Baleares,IB,Illes Balears
07190,39.6667,2.5667,Baleares,IB,Illes Balears
07184,39.5667,2.5167,Baleares,IB,Illes Balears
07183,39.45,2.7833,Baleares,IB,Illes Balears
07182,39.45,2.7833,Baleares,IB,Illes Balears
07181,39.3333,3.05,Baleares,IB,Illes Balears
07180,39.45,2.7833,Baleares,IB,Illes Balears
07179,39.75,2.6333,Baleares,IB,Illes Balears
07170,39.7167,2.6167,Baleares,IB,Illes Balears
07160,39.6298,2.6987,Baleares,IB,Illes Balears
07159,39.5833,2.4167,Baleares,IB,Illes Balears
07157,39.5833,2.4167,Baleares,IB,Illes Balears
07150,39.5833,2.4167,Baleares,IB,Illes Balears
07144,39.65,2.95,Baleares,IB,Illes Balears
07143,39.6333,2.85,Baleares,IB,Illes Balears
07142,39.6167,2.8333,Baleares,IB,Illes Balears
07141,39.6333,2.775,Baleares,IB,Illes Balears
07140,39.65,2.9,Baleares,IB,Illes Balears
07130,39.6298,2.6987,Baleares,IB,Illes Balears
07122,39.5667,2.65,Baleares,IB,Illes Balears
07121,39.5667,2.65,Baleares,IB,Illes Balears
10930,39.6167,-6.65,Extremadura,EX,Cáceres
16123,39.9833,-2.1167,Castilla - La Mancha,CM,Cuenca
16122,39.9167,-2.1333,Castilla - La Mancha,CM,Cuenca
16120,39.7667,-2.15,Castilla - La Mancha,CM,Cuenca
16118,39.7167,-2.0667,Castilla - La Mancha,CM,Cuenca
16114,39.65,-2.1667,Castilla - La Mancha,CM,Cuenca
16113,39.8667,-2.2,Castilla - La Mancha,CM,Cuenca
16112,39.7229,-2.1563,Castilla - La Mancha,CM,Cuenca
16111,39.7667,-2.25,Castilla - La Mancha,CM,Cuenca
16100,39.7167,-2.2,Castilla - La Mancha,CM,Cuenca
16080,40.0667,-2.1333,Castilla - La Mancha,CM,Cuenca
16071,40.0667,-2.1333,Castilla - La Mancha,CM,Cuenca
16070,40.0667,-2.1333,Castilla - La Mancha,CM,Cuenca
16004,40.0619,-2.132,Castilla - La Mancha,CM,Cuenca
16003,40.0667,-2.1333,Castilla - La Mancha,CM,Cuenca
16002,40.0765,-2.135,Castilla - La Mancha,CM,Cuenca
16001,40.0667,-2.1333,Castilla - La Mancha,CM,Cuenca
15999,42.75,-8.9333,Galicia,GA,Coruña
15998,42.6833,-9.0333,Galicia,GA,Coruña
15997,42.6639,-8.9389,Galicia,GA,Coruña
15996,42.6833,-8.9667,Galicia,GA,Coruña
15995,42.65,-8.9833,Galicia,GA,Coruña
15994,42.6167,-9.05,Galicia,GA,Coruña
15993,42.6,-9,Galicia,GA,Coruña
15992,42.65,-8.9,Galicia,GA,Coruña
15991,42.6667,-8.8667,Galicia,GA,Coruña
15990,42.5667,-8.8278,Galicia,GA,Coruña
15985,42.6667,-8.85,Galicia,GA,Coruña
15984,42.7,-8.8,Galicia,GA,Coruña
15983,42.6667,-8.75,Galicia,GA,Coruña
15982,43.3333,-8.2333,Galicia,GA,Coruña
15981,42.7611,-8.7167,Galicia,GA,Coruña
15980,42.7179,-8.7867,Galicia,GA,Coruña
15979,42.7,-9.0333,Galicia,GA,Coruña
15978,42.6929,-8.9381,Galicia,GA,Coruña
15970,42.6957,-8.9815,Galicia,GA,Coruña
15969,42.6833,-9.0333,Galicia,GA,Coruña
15968,42.5667,-9,Galicia,GA,Coruña
15967,42.6714,-9.0405,Galicia,GA,Coruña
15966,42.5333,-9,Galicia,GA,Coruña
15965,42.6714,-9.0405,Galicia,GA,Coruña
15964,43.0167,-9.1833,Galicia,GA,Coruña
15960,42.6714,-9.0405,Galicia,GA,Coruña
15959,42.68,-8.8698,Galicia,GA,Coruña
15957,42.68,-8.8698,Galicia,GA,Coruña
15950,42.68,-8.8698,Galicia,GA,Coruña
15949,42.6,-8.9333,Galicia,GA,Coruña
15948,42.6333,-8.9167,Galicia,GA,Coruña
15947,42.6311,-8.9184,Galicia,GA,Coruña
15940,42.6311,-8.9184,Galicia,GA,Coruña
15939,42.6559,-8.8902,Galicia,GA,Coruña
15938,42.6426,-8.8833,Galicia,GA,Coruña
15937,42.6778,-8.8972,Galicia,GA,Coruña
15930,42.65,-8.9,Galicia,GA,Coruña
15929,42.65,-8.8167,Galicia,GA,Coruña
15928,42.65,-8.8167,Galicia,GA,Coruña
15920,42.65,-8.8167,Galicia,GA,Coruña
15917,42.75,-8.65,Galicia,GA,Coruña
15916,42.7324,-8.6358,Galicia,GA,Coruña
15915,42.7324,-8.6358,Galicia,GA,Coruña
15914,42.75,-8.6,Galicia,GA,Coruña
15913,42.7324,-8.6358,Galicia,GA,Coruña
15912,42.7833,-8.7167,Galicia,GA,Coruña
15911,42.7324,-8.6358,Galicia,GA,Coruña
15910,42.1167,-8.85,Galicia,GA,Coruña
15900,42.7333,-8.6667,Galicia,GA,Coruña
15899,43.0197,-8.3841,Galicia,GA,Coruña
15898,42.9545,-8.4848,Galicia,GA,Coruña
15897,43.0667,-8.8,Galicia,GA,Coruña
15896,43.0197,-8.3841,Galicia,GA,Coruña
15895,43.3333,-8.2333,Galicia,GA,Coruña
15894,43.2167,-8.3333,Galicia,GA,Coruña
15893,43.0917,-8.4583,Galicia,GA,Coruña
15892,43.0083,-8.0208,Galicia,GA,Coruña
15891,43.1667,-8.25,Galicia,GA,Coruña
15890,42.9333,-8.5,Galicia,GA,Coruña
15889,42.8625,-8.3895,Galicia,GA,Coruña
15888,43.0483,-8.4,Galicia,GA,Coruña
15887,42.9199,-8.2456,Galicia,GA,Coruña
15886,42.8619,-8.5048,Galicia,GA,Coruña
15885,42.7944,-8.4271,Galicia,GA,Coruña
15884,42.9636,-8.4333,Galicia,GA,Coruña
15883,42.8315,-8.5491,Galicia,GA,Coruña
15882,42.8,-8.3333,Galicia,GA,Coruña
15881,42.8214,-8.406,Galicia,GA,Coruña
15880,42.6854,-8.0104,Galicia,GA,Coruña
15877,43.05,-8.0833,Galicia,GA,Coruña
15874,43.05,-8.6667,Galicia,GA,Coruña
15873,42.9033,-8.57,Galicia,GA,Coruña
15872,42.9056,-8.7167,Galicia,GA,Coruña
15871,42.9833,-8.6167,Galicia,GA,Coruña
15870,42.6667,-8.2333,Galicia,GA,Coruña
15866,42.85,-7.2833,Galicia,GA,Coruña
15865,42.9061,-8.3379,Galicia,GA,Coruña
15864,42.35,-7.2333,Galicia,GA,Coruña
15863,42.9061,-8.3379,Galicia,GA,Coruña
15862,42.9167,-7.2667,Galicia,GA,Coruña
15861,43.0167,-8.7833,Galicia,GA,Coruña
15860,42.875,-8.6167,Galicia,GA,Coruña
15859,43.0167,-8.9167,Galicia,GA,Coruña
15858,43.0333,-8.95,Galicia,GA,Coruña
15857,43.0667,-8.9167,Galicia,GA,Coruña
15856,42.7833,-8.7167,Galicia,GA,Coruña
15855,43.1,-8.9,Galicia,GA,Coruña
15851,43.025,-8.4333,Galicia,GA,Coruña
15850,42.7833,-8.9167,Galicia,GA,Coruña
15848,43.0667,-8.7667,Galicia,GA,Coruña
15847,43.0583,-8.7911,Galicia,GA,Coruña
15846,43.0278,-8.8556,Galicia,GA,Coruña
15845,43.0389,-8.8889,Galicia,GA,Coruña
15841,43.0583,-8.7911,Galicia,GA,Coruña
15840,43.0333,-8.8167,Galicia,GA,Coruña
15839,42.8811,-8.7456,Galicia,GA,Coruña
15838,42.9167,-8.7833,Galicia,GA,Coruña
15837,42.9,-8.7333,Galicia,GA,Coruña
15830,42.9,-8.7333,Galicia,GA,Coruña
15828,-8.303804081,42.86713874,Galicia,GA,Coruña
15826,42.9167,-8.0833,Galicia,GA,Coruña
15825,42.7833,-8.2833,Galicia,GA,Coruña
15824,42.8944,-8.2396,Galicia,GA,Coruña
15823,42.8987,-8.2309,Galicia,GA,Coruña
15822,42.883,-8.2379,Galicia,GA,Coruña
15821,42.9254,-8.3675,Galicia,GA,Coruña
15820,43.046,-8.4431,Galicia,GA,Coruña
15819,42.9181,-8.18,Galicia,GA,Coruña
15818,43.028,-8.1586,Galicia,GA,Coruña
15817,43.1167,-8.4167,Galicia,GA,Coruña
15816,43.0667,-8,Galicia,GA,Coruña
15815,43.05,-7.9667,Galicia,GA,Coruña
15814,43.0183,-8.046,Galicia,GA,Coruña
15813,43.0333,-8.0167,Galicia,GA,Coruña
15812,,,Galicia,GA,Coruña
15810,42.9333,-8.15,Galicia,GA,Coruña
15809,43.0183,-8.1867,Galicia,GA,Coruña
15808,42.73,-8.3767,Galicia,GA,Coruña
15807,43.0585,-8.1014,Galicia,GA,Coruña
15806,42.7,-7.9792,Galicia,GA,Coruña
15800,43.0277,-8.1168,Galicia,GA,Coruña
15782,42.8833,-8.55,Galicia,GA,Coruña
15781,42.8833,-8.55,Galicia,GA,Coruña
15780,42.8833,-8.55,Galicia,GA,Coruña
15771,42.8833,-8.55,Galicia,GA,Coruña
15770,42.8833,-8.55,Galicia,GA,Coruña
15708,,,Galicia,GA,Coruña
15707,42.8839,-8.5341,Galicia,GA,Coruña
15706,42.8743,-8.5497,Galicia,GA,Coruña
15705,42.8782,-8.5459,Galicia,GA,Coruña
15704,42.8828,-8.5427,Galicia,GA,Coruña
15703,42.8818,-8.5314,Galicia,GA,Coruña
15702,42.8717,-8.5454,Galicia,GA,Coruña
15701,42.8743,-8.5463,Galicia,GA,Coruña
15692,42.65,-7.9,Galicia,GA,Coruña
15691,43.075,-8.05,Galicia,GA,Coruña
15690,43.5,-8.2,Galicia,GA,Coruña
15689,43.0264,-8.3151,Galicia,GA,Coruña
15688,42.9607,-8.2202,Galicia,GA,Coruña
15687,43.0274,-8.5137,Galicia,GA,Coruña
15686,43.0301,-8.322,Galicia,GA,Coruña
15685,43.0963,-8.3037,Galicia,GA,Coruña
15684,43.1047,-8.4562,Galicia,GA,Coruña
15683,43.2083,-8.3917,Galicia,GA,Coruña
15681,43.0496,-8.353,Galicia,GA,Coruña
15680,42.95,-7.9833,Galicia,GA,Coruña
15679,43.3167,-8.3667,Galicia,GA,Coruña
15670,43.3167,-8.3667,Galicia,GA,Coruña
15669,43.25,-8.3333,Galicia,GA,Coruña
15668,43.3,-8.3,Galicia,GA,Coruña
15660,43.2992,-8.2984,Galicia,GA,Coruña
15659,43.2667,-8.3153,Galicia,GA,Coruña
15656,-8.916118206,43.09971961,Galicia,GA,Coruña
15650,43.2833,-8.3,Galicia,GA,Coruña
15640,43.3,-8.2667,Galicia,GA,Coruña
15639,43.365,-8.1986,Galicia,GA,Coruña
15638,43.3344,-8.1734,Galicia,GA,Coruña
15637,43.3344,-8.1734,Galicia,GA,Coruña
15635,43.3417,-8.1848,Galicia,GA,Coruña
15630,43.225,-8.0125,Galicia,GA,Coruña
15627,43.428,-8.2515,Galicia,GA,Coruña
15626,43.3083,-8.1417,Galicia,GA,Coruña
15625,43.45,-8.2667,Galicia,GA,Coruña
15624,43.3167,-8.2667,Galicia,GA,Coruña
